id,GBSA-Evdw,GBSA-Eele,GBSA-GGB,GBSA-GSA,MM/GBSA,VDW,HB,HP,HM,HS,RT,X-Score,-logka,deltaGexp,charge,C,N,O,F,P,S,Cl,Br,I,heavy atoms,H
3qfz,-10.499,-860.3358,798.1793,-3.6378,-76.2933,299.9,6.2,0.0,0.0,0.0,1.0,5.03,3.24,-4.4064,1,6,1,4,0,0,0,0,0,0,11,14
3qgw,-38.0533,-24.9662,35.419,-5.2005,-32.801,499.2,2.0,88.1,2.96,145.8,0.0,6.44,5.89,-8.0104,0,17,3,2,0,0,0,0,0,0,22,13
3qlm,-33.6986,-72.3816,88.6773,-4.6723,-22.0752,384.0,0.0,121.0,4.82,290.1,14.0,5.2,6.37,-8.6632,-1,16,0,2,0,0,0,0,0,0,18,31
3qox,-52.3487,-176.576,140.7996,-6.6824,-94.8075,767.2,8.3,10.0,0.0,46.1,7.0,6.66,6.57,-8.9352,0,14,6,5,0,0,1,0,0,0,26,20
3qps,-47.2827,-125.1291,139.6418,-6.1939,-38.9639,543.0,0.7,143.8,5.21,288.1,4.0,6.83,5.6,-7.616,-1,24,0,5,0,0,0,0,0,0,29,39
3qt6,-26.3833,-288.4175,234.5635,-5.5351,-85.7724,480.6,9.5,24.4,0.0,70.7,5.0,5.85,5.37,-7.3032,-4,7,1,10,0,2,0,0,0,0,20,9
3qto,-53.3022,-55.8745,70.0291,-6.0654,-45.213,658.3,2.8,97.1,2.7,217.1,6.0,6.72,4.13,-5.6168,2,21,4,2,0,0,0,0,0,0,27,28
3qtv,-51.0351,-56.7883,70.8027,-5.9985,-43.0192,665.6,2.8,97.4,2.7,217.6,6.0,6.76,4.65,-6.324,2,21,4,2,0,0,0,0,0,0,27,28
3qwc,-48.6886,-7.4121,19.6511,-5.5303,-41.9799,624.2,2.6,95.3,3.36,260.6,6.0,6.71,4.26,-5.7936,2,21,4,2,0,0,0,1,0,0,28,27
3qx5,-53.4585,-22.2016,34.4753,-5.6874,-46.8722,682.1,2.9,100.1,3.36,293.8,6.0,7.02,4.2,-5.712,2,21,4,2,0,0,0,1,0,0,28,27
3qxt,-47.2128,-412.8701,404.0699,-6.7731,-62.7861,735.9,4.7,38.4,1.31,71.8,6.0,6.63,5.22,-7.0992,-2,20,8,5,0,0,0,0,0,0,33,20
3qxv,-56.6471,-167.6496,177.9663,-6.383,-52.7134,747.6,3.3,47.2,2.0,82.0,6.0,6.7,8.4,-11.424,-2,20,8,5,0,0,0,0,0,0,33,20
3r16,-13.1368,-148.4934,104.1669,-4.1818,-61.6451,357.8,2.4,50.4,1.54,136.4,3.0,5.34,7.3,-9.928,0,12,2,3,0,0,2,0,0,0,19,12
3r17,-13.8921,-138.9909,87.8017,-4.5463,-69.6276,378.4,2.2,39.4,1.2,101.9,3.0,5.29,6.41,-8.7176,0,12,2,3,1,0,2,0,0,0,20,11
3r1v,-36.5947,-1.4928,13.631,-4.8681,-29.3246,431.8,0.0,157.3,4.05,323.4,1.0,6.52,6.92,-9.4112,0,15,2,1,0,0,0,0,0,0,18,16
3r24,-47.4801,-188.5889,171.2471,-6.3277,-71.1496,718.0,7.1,2.0,0.0,14.7,7.0,6.3,5.25,-7.14,1,15,6,5,0,0,1,0,0,0,27,23
3r4m,-29.4847,-7.6969,16.901,-3.6946,-23.9752,346.0,0.7,56.4,2.31,154.7,1.0,5.48,5.92,-8.0512,0,11,3,1,0,0,0,1,0,0,16,10
3r4n,-41.0169,-17.1689,27.1425,-5.0678,-36.1111,447.7,0.7,70.1,2.93,206.7,4.0,5.82,6.89,-9.3704,0,15,3,1,3,0,0,1,0,0,23,15
3r4p,-57.4468,-44.8127,58.4507,-6.282,-50.0908,647.8,1.2,69.3,3.26,178.5,6.0,6.5,7.96,-10.8256,0,21,7,2,2,0,0,2,0,0,34,19
3r5t,-18.3006,-243.7956,410.0752,-6.0411,141.9379,704.5,9.3,89.2,3.08,311.5,12.0,7.06,8.58,-11.6688,2,35,5,11,0,0,0,0,0,0,51,45
3r6u,-18.1812,-211.8669,200.5801,-3.481,-32.949,231.2,1.8,0.0,0.0,0.0,1.0,4.42,4.52,-6.1472,1,5,1,1,0,0,0,0,0,0,7,14
3r7o,-70.8774,-66.8498,76.3801,-7.4491,-68.7962,840.7,2.8,119.0,3.17,139.0,3.0,7.72,8.36,-11.3696,1,28,6,5,0,0,1,0,0,0,40,33
3rbu,49.5392,-1442.902,1029.1856,-4.2644,-368.4416,382.6,7.4,18.8,0.0,45.1,4.0,5.32,9.43,-12.8248,-4,6,0,7,0,1,0,0,0,0,14,7
3rdo,-6.5044,-448.4394,377.4581,-4.4379,-81.9236,409.7,6.7,45.2,0.97,125.2,5.0,5.61,9.85,-13.396,-1,10,2,3,0,0,1,0,0,0,16,15
3rdq,-8.5093,-438.7469,373.0713,-4.4876,-78.6725,387.7,6.6,51.4,1.6,163.8,6.0,5.58,9.31,-12.6616,-1,10,2,3,0,0,0,0,0,0,15,17
3re4,-42.6523,-30.1135,44.1261,-5.0566,-33.6963,476.5,1.5,25.3,0.31,7.3,2.0,5.43,7.4,-10.064,0,12,5,4,0,0,0,0,0,0,21,13
3rf4,-39.4231,-222.8044,232.9935,-4.9345,-34.1685,492.7,1.8,59.8,1.91,112.8,3.0,5.88,6.25,-8.5,-1,12,2,5,0,0,1,1,0,0,21,10
3rf5,-30.637,-257.2216,263.0358,-4.4643,-29.2871,434.4,1.7,73.9,1.92,126.9,2.0,5.79,5.63,-7.6568,-1,12,1,3,0,0,0,0,0,0,16,10
3rlb,-47.86,-33.4871,37.2542,-4.7659,-48.8588,575.5,1.9,57.4,0.82,210.1,4.0,6.12,9.92,-13.4912,1,12,4,1,0,0,1,0,0,0,18,17
3rlp,-37.3233,-17.543,25.5513,-4.226,-33.541,382.1,0.8,64.3,2.9,211.2,1.0,5.8,7.08,-9.6288,0,12,3,1,0,0,0,2,0,0,18,11
3rlq,-43.4443,-31.1699,38.0779,-4.6644,-41.2007,483.7,1.4,66.4,2.86,189.2,1.0,6.23,7.4,-10.064,0,15,4,1,0,0,0,2,0,0,22,10
3rm4,-46.115,-328.3847,330.8543,-5.3684,-49.0138,554.6,2.1,51.4,2.19,152.0,4.0,6.13,5.77,-7.8472,1,14,6,1,0,0,0,0,1,0,22,20
3roc,-51.9647,-19.6776,31.4599,-5.9294,-46.1118,658.3,1.8,74.3,2.6,228.0,5.0,6.66,8.19,-11.1384,0,21,3,4,2,0,0,1,0,0,31,18
3rt8,-30.5871,-158.6007,122.8195,-4.411,-70.7793,408.9,6.8,8.0,0.66,56.6,3.0,5.53,6.35,-8.636,0,7,3,4,0,0,0,1,0,0,15,8
3rtf,-28.8059,-156.4739,120.0336,-4.3116,-69.5578,445.7,8.5,9.5,0.66,58.0,3.0,5.81,7.35,-9.996,0,7,3,4,0,0,0,1,0,0,15,8
3ru1,-34.0169,-32.8353,42.7498,-4.4333,-28.5357,407.0,2.5,64.8,3.05,243.0,5.0,5.77,4.85,-6.596,0,19,3,1,0,0,0,0,0,0,23,25
3rux,-91.9095,-119.2306,112.9649,-9.1499,-107.3251,1112.2,11.2,45.9,0.0,116.0,8.0,8.38,9.28,-12.6208,0,20,9,7,0,0,2,0,0,0,38,29
3rv8,-29.0057,229.2442,-228.6465,-4.8408,-33.2488,426.8,1.2,53.5,0.75,174.6,3.0,5.49,4.92,-6.6912,-2,13,0,6,0,0,0,0,0,0,19,8
3rwp,-62.2191,-45.0165,62.0297,-7.2783,-52.4842,711.2,3.7,39.6,1.37,139.6,3.0,6.81,9.22,-12.5392,0,24,7,2,1,0,0,0,0,0,34,24
3ryv,-6.0151,-145.5948,107.3287,-4.0063,-48.2875,327.6,2.5,43.3,1.84,136.1,2.0,5.33,7.07,-9.6152,0,9,2,3,0,0,1,0,0,0,15,12
3ryx,-13.7383,-123.4748,74.3045,-4.2041,-67.1127,386.2,2.5,35.6,1.31,77.6,3.0,5.31,8.14,-11.0704,0,10,2,3,5,0,1,0,0,0,21,9
3ryy,-13.7947,-129.8575,78.6939,-4.2057,-69.164,336.9,2.7,49.8,2.19,153.4,3.0,5.39,7.42,-10.0912,0,10,2,3,0,0,1,0,0,0,16,14
3ryz,-12.6167,-134.712,104.6021,-4.9013,-47.6279,406.3,2.7,35.2,1.31,81.3,4.0,5.32,8.62,-11.7232,0,11,2,3,7,0,1,0,0,0,24,9
3rz0,-16.3634,-124.8248,73.7024,-4.474,-71.9598,358.6,2.6,57.0,2.55,145.6,4.0,5.44,7.55,-10.268,0,11,2,3,0,0,1,0,0,0,17,16
3rz1,-15.386,-122.327,72.538,-4.9756,-70.1506,424.0,2.5,35.5,1.31,81.1,5.0,5.3,8.74,-11.8864,0,12,2,3,9,0,1,0,0,0,27,9
3rz5,-13.1994,-138.8381,84.5119,-4.8162,-72.3418,366.3,2.5,64.7,2.91,173.2,5.0,5.49,7.89,-10.7304,0,12,2,3,0,0,1,0,0,0,18,18
3rz7,-15.7531,-132.5214,79.7048,-5.4944,-74.0641,449.2,2.5,35.4,1.31,79.9,6.0,5.31,8.96,-12.1856,0,13,2,3,11,0,1,0,0,0,30,9
3rz8,-13.2374,-134.7622,77.7626,-4.6818,-74.9188,387.7,2.5,68.7,3.27,184.8,6.0,5.57,8.17,-11.1112,0,13,2,3,0,0,1,0,0,0,19,20
3s0b,-39.1599,-4.255,16.0729,-5.1555,-32.4975,465.6,0.0,210.2,4.64,308.8,0.0,6.95,6.49,-8.8264,0,16,1,0,0,0,0,0,0,0,17,13
3s0d,-24.9648,-135.404,140.8907,-4.042,-23.5201,319.1,0.0,118.5,2.47,267.3,6.0,5.26,7.05,-9.588,1,10,1,0,0,0,0,0,0,0,11,22
3s0e,-30.3855,-7.955,12.71,-3.9852,-29.6157,348.4,1.0,97.9,2.19,169.5,3.0,5.47,6.55,-8.908,0,10,0,2,0,0,0,0,0,0,12,12
3s2v,-33.5232,-236.3004,196.6291,-5.4067,-78.6012,557.2,7.9,27.7,0.4,104.4,5.0,6.14,6.8,-9.248,-1,15,3,6,0,0,2,0,0,0,26,12
3s5y,-10.0958,-498.3909,456.7717,-3.5253,-55.2403,318.5,6.8,0.0,0.0,0.0,1.0,5.16,7.41,-10.0776,1,6,1,4,0,0,0,0,0,0,11,14
3s6t,-34.0557,-104.2231,89.1862,-4.9877,-54.0803,497.1,6.7,36.1,1.95,123.8,4.0,6.14,7.35,-9.996,0,15,3,7,0,0,0,0,0,0,25,19
3s71,-15.1642,-76.694,62.4484,-3.6415,-33.0513,315.7,2.9,42.2,1.78,123.6,1.0,5.37,8.64,-11.7504,0,8,1,3,0,0,1,0,0,0,13,7
3s72,-22.4531,38.631,152.8765,-3.5516,165.5028,307.7,2.8,26.3,1.35,93.3,1.0,5.19,6.4,-8.704,0,7,3,2,0,0,1,0,0,0,13,7
3s73,-16.67,-67.8519,78.0804,-3.432,-9.8735,308.7,2.6,32.4,1.6,129.3,1.0,5.27,8.7,-11.832,0,7,2,2,0,0,2,0,0,0,13,6
3s75,-3.6919,-121.9953,103.7976,-2.702,-24.5916,227.5,2.8,17.4,0.27,57.8,1.0,4.65,6.82,-9.2752,0,4,1,3,0,0,1,0,0,0,9,5
3s76,-1.3259,-132.4598,83.0325,-2.9141,-53.6673,221.9,3.5,0.0,0.0,0.0,1.0,4.52,5.05,-6.868,0,3,3,2,0,0,1,0,0,0,9,5
3s77,-6.4388,-135.009,111.0223,-3.0119,-33.4374,245.0,2.3,9.3,0.25,44.3,1.0,4.64,7.21,-9.8056,0,3,2,2,0,0,2,0,0,0,9,4
3s78,-19.976,-27.1776,28.1803,-3.1287,-22.102,234.0,2.9,22.6,0.39,85.0,1.0,4.75,6.47,-8.7992,0,4,1,2,0,0,2,0,0,0,9,5
3sfg,-13.0477,-65.7556,48.4977,-3.0429,-33.3485,282.8,1.1,3.5,0.14,14.2,2.0,4.54,6.06,-8.2416,0,9,2,5,0,0,1,0,0,0,17,12
3sha,-48.9644,0.0024,11.83,-5.6428,-42.7748,597.3,2.6,93.8,3.36,256.5,6.0,6.59,5.59,-7.6024,1,20,4,2,0,0,0,1,0,0,27,24
3shc,-52.334,1.3318,9.1279,-5.7543,-47.6286,634.7,2.6,98.1,3.36,295.1,6.0,6.8,5.72,-7.7792,1,20,4,2,0,0,0,1,0,0,27,24
3si3,-44.6329,-0.8276,13.6379,-5.6635,-37.4861,588.2,2.7,96.2,2.7,264.6,6.0,6.5,4.16,-5.6576,1,20,4,2,0,0,0,0,0,0,26,25
3si4,-50.0195,-21.2854,33.1344,-5.6756,-43.8461,620.3,2.6,95.9,2.7,268.7,6.0,6.62,3.88,-5.2768,2,21,4,2,0,0,0,0,0,0,27,28
3sio,-71.5763,-642.943,662.2879,-7.9753,-60.2067,866.8,0.4,134.5,3.63,297.6,8.0,7.55,8.0,-10.88,1,37,2,10,0,0,0,0,0,0,49,51
3sjf,-59.8307,-495.5067,433.5524,-9.1758,-130.9608,822.0,7.6,56.8,2.18,296.6,10.0,7.33,7.64,-10.3904,-2,19,3,6,0,0,1,0,0,1,30,24
3sk2,-38.3928,145.8982,-122.8881,-4.1157,-19.4984,505.9,0.5,73.7,2.28,98.0,2.0,5.99,3.61,-4.9096,-1,15,2,4,0,0,0,0,0,0,21,11
3slz,-103.812,-104.4918,118.2254,-13.3184,-103.3968,1332.4,10.7,220.0,10.33,585.2,21.0,10.62,6.99,-9.5064,0,50,6,10,0,0,0,0,0,0,66,64
3spf,-31.3982,-274.7363,279.9686,-4.0502,-30.2161,390.3,0.0,118.3,5.03,244.1,8.0,5.67,3.86,-5.2496,2,29,4,3,0,0,0,1,0,0,37,39
3sr4,-52.622,-176.9671,138.338,-6.8015,-98.0526,794.6,7.8,9.5,0.0,50.5,7.0,6.74,6.54,-8.8944,0,15,6,5,0,0,1,0,0,0,27,22
3st5,-75.4044,-46.1066,69.5387,-8.7036,-60.6759,902.6,2.3,126.9,5.23,333.7,11.0,7.82,11.3,-15.368,0,29,2,8,0,0,1,0,0,0,40,40
3std,-58.3041,-10.2512,31.6602,-7.104,-43.9991,744.5,1.0,242.2,5.96,317.9,4.0,8.09,11.11,-15.1096,0,24,4,0,0,0,0,0,0,0,28,20
3str,-61.181,-137.068,121.7329,-7.6257,-84.1418,797.4,8.2,40.1,1.23,199.7,3.0,7.56,8.4,-11.424,0,28,10,4,0,0,1,1,0,0,44,33
3su0,-68.3253,-62.725,83.1036,-7.7184,-55.6651,826.5,5.2,101.4,4.66,381.7,6.0,8.06,6.79,-9.2344,0,35,5,9,1,0,1,0,0,0,51,44
3su1,-66.6804,-58.3647,72.1321,-7.4926,-60.4056,833.0,5.1,96.6,4.66,385.0,6.0,8.07,6.68,-9.0848,0,35,5,9,1,0,1,0,0,0,51,44
3su2,-67.3762,-53.9949,71.3857,-7.3251,-57.3105,861.6,5.1,96.5,4.66,368.0,6.0,8.17,7.35,-9.996,0,35,5,9,1,0,1,0,0,0,51,44
3su3,-73.374,-53.884,72.2928,-8.0979,-63.0631,857.6,4.9,101.6,4.66,431.3,5.0,8.31,9.13,-12.4168,0,38,5,9,0,0,1,0,0,0,53,53
3su4,-66.865,-50.107,67.0744,-7.7822,-57.6798,864.4,4.8,106.4,4.37,439.0,5.0,8.33,6.26,-8.5136,0,38,5,9,0,0,1,0,0,0,53,53
3su5,-65.1971,-51.3971,65.4221,-7.8233,-58.9954,840.3,5.1,98.6,6.03,439.7,5.0,8.44,5.58,-7.5888,0,38,5,9,0,0,1,0,0,0,53,53
3su6,-73.6597,-51.4224,74.6001,-7.3844,-57.8664,893.2,4.8,99.2,4.37,431.4,5.0,8.41,6.02,-8.1872,0,38,5,9,0,0,1,0,0,0,53,55
3sue,-74.7217,-75.6434,98.1827,-8.3115,-60.4939,935.0,5.4,106.8,3.31,408.0,6.0,8.39,9.08,-12.3488,0,38,6,9,0,0,1,0,0,0,54,50
3suf,-70.9434,-89.0869,97.5816,-7.9817,-70.4304,891.5,5.3,102.1,4.51,425.0,6.0,8.37,7.56,-10.2816,0,38,6,9,0,0,1,0,0,0,54,50
3sug,-67.2553,-53.1759,69.5089,-7.4062,-58.3285,862.7,2.9,92.7,3.89,380.0,6.0,7.91,6.21,-8.4456,0,38,6,9,0,0,1,0,0,0,54,50
3sur,-23.5186,-63.1473,61.3957,-3.9787,-29.2489,443.4,4.9,36.5,0.52,115.5,1.0,5.84,4.15,-5.644,0,8,1,4,0,0,1,0,0,0,14,13
3sus,-21.9132,-459.9103,424.8359,-3.9956,-60.9832,448.5,4.5,36.1,0.78,108.1,1.0,5.85,4.15,-5.644,1,8,1,4,0,0,1,0,0,0,14,16
3sut,-34.7978,-405.949,377.7983,-5.201,-68.1495,578.7,7.7,40.4,1.95,113.6,5.0,6.46,7.85,-10.676,1,15,3,7,0,0,0,0,0,0,25,22
3suu,-33.0064,-425.7931,390.4123,-4.9984,-73.3856,570.5,6.4,41.7,1.95,113.6,5.0,6.33,8.52,-11.5872,1,15,3,7,0,0,0,0,0,0,25,22
3suv,-26.582,-400.7407,392.445,-4.0926,-38.9703,410.1,4.4,19.5,0.27,84.9,2.0,5.46,4.55,-6.188,1,8,2,4,0,0,0,0,0,0,14,17
3suw,-24.4487,-389.4053,367.2074,-4.0093,-50.6559,437.2,4.5,27.0,0.62,110.1,1.0,5.76,4.7,-6.392,1,10,2,4,0,0,0,0,0,0,16,19
3sv2,-47.5974,-7.4424,21.8376,-5.8291,-39.0313,618.1,2.8,95.0,2.7,218.8,6.0,6.56,4.19,-5.6984,1,20,4,2,0,0,0,0,0,0,26,25
3sw8,-26.4652,-89.8876,64.2801,-4.404,-56.4767,446.9,5.0,33.1,2.63,132.9,3.0,5.98,4.5,-6.12,0,10,2,3,0,0,0,2,0,0,17,10
3sww,-43.3205,-489.4244,478.1971,-5.262,-59.8098,481.7,2.2,57.1,2.34,200.3,4.0,5.95,8.4,-11.424,1,18,3,2,0,0,0,2,0,0,25,20
3sxf,-56.7014,-23.3408,35.9089,-6.253,-50.3863,676.6,1.9,136.0,4.79,315.0,3.0,7.49,8.6,-11.696,0,20,5,1,0,0,0,0,0,0,26,21
3t08,-22.3902,-73.0103,54.7577,-4.4756,-45.1184,388.6,5.5,22.6,1.31,94.4,3.0,5.53,3.04,-4.1344,0,9,0,5,0,0,1,0,0,0,15,18
3t1a,-72.5018,-51.1322,70.5245,-6.9076,-60.0171,887.3,0.0,146.8,4.6,262.0,5.0,7.96,8.37,-11.3832,1,20,7,1,0,0,0,3,0,0,31,15
3t1m,-34.3564,-27.7559,32.0907,-4.8434,-34.865,476.6,3.7,30.9,0.0,230.7,5.0,5.62,3.04,-4.1344,0,23,1,7,0,0,0,0,0,0,31,27
3t2w,-32.9638,-6.915,3.3618,-4.2892,-40.8062,430.7,4.7,59.1,1.33,122.5,5.0,5.62,7.46,-10.1456,-1,10,2,3,0,0,1,0,0,0,16,15
3t3u,-56.575,-169.4411,174.9133,-6.6473,-57.7501,713.9,2.8,124.0,3.69,163.7,3.0,7.33,8.6,-11.696,1,22,6,1,0,0,0,0,0,0,29,25
3t5u,-20.2945,-55.3859,55.9199,-3.0286,-22.7891,282.8,2.4,48.7,1.35,108.6,1.0,5.14,7.59,-10.3224,0,6,1,3,0,0,1,0,0,0,11,7
3t60,-42.6063,-38.1856,51.1294,-5.4369,-35.0994,587.5,2.1,96.6,3.98,243.4,5.5,6.63,6.7,-9.112,1,28,3,4,0,0,0,0,0,0,35,28
3t64,-39.2711,-66.2746,71.4095,-5.2838,-39.42,537.7,2.6,97.6,3.31,208.5,5.0,6.38,6.7,-9.112,1,22,3,4,0,0,0,0,0,0,29,24
3t70,-45.8378,-35.2274,50.1356,-5.6812,-36.6108,547.7,2.6,99.9,3.31,207.6,5.0,6.42,6.3,-8.568,1,23,3,4,0,0,0,0,0,0,30,26
3t82,-19.2485,-149.7895,91.9243,-5.2144,-82.3281,456.3,4.4,11.4,0.27,110.3,7.0,5.24,7.0,-9.52,0,10,1,10,0,0,1,0,0,0,22,17
3t83,-30.8839,-154.3541,113.4572,-6.1036,-77.8844,578.9,2.5,30.0,1.58,195.5,12.0,5.51,6.98,-9.4928,0,15,1,11,0,0,1,0,0,0,28,23
3t84,-16.7072,-149.7111,90.506,-5.0438,-80.9561,435.3,5.1,11.3,0.27,70.7,5.0,5.33,6.97,-9.4792,0,8,1,9,0,0,1,0,0,0,19,15
3t85,-16.0183,-165.4319,101.6614,-5.0526,-84.8414,444.2,3.3,10.8,0.27,102.3,7.0,5.1,7.95,-10.812,0,10,1,10,0,0,1,0,0,0,22,17
3t8v,-49.4511,-270.9524,216.4832,-8.9002,-112.8205,937.9,7.1,126.0,4.87,356.2,18.0,7.73,6.59,-8.9624,1,29,4,7,0,0,0,0,0,0,40,43
3tao,-14.3056,135.8948,-149.9737,-3.7234,-32.1079,262.9,6.6,0.0,0.0,0.0,2.0,4.83,5.14,-6.9904,-2,2,1,6,0,1,0,0,0,0,10,4
3tay,-23.4786,-120.9116,113.7303,-3.8355,-34.4954,339.6,4.2,3.9,0.36,8.7,7.0,4.61,3.38,-4.5968,-1,12,1,10,0,0,0,0,0,0,23,20
3tb6,-12.5144,-59.4425,36.4639,-3.3523,-38.8453,278.8,5.6,0.0,0.0,0.0,0.0,4.99,5.08,-6.9088,0,5,0,5,0,0,0,0,0,0,10,10
3td4,-15.8215,-130.3661,92.7628,-3.205,-56.6298,316.1,6.1,16.1,0.0,54.0,6.0,4.79,5.66,-7.6976,0,7,2,4,0,0,0,0,0,0,13,14
3tf6,-20.5541,-238.1166,247.4121,-2.9433,-14.2019,267.6,0.4,43.5,0.34,85.1,0.0,4.84,6.4,-8.704,-1,7,0,4,0,0,0,0,0,0,11,5
3tfn,-52.7141,-100.623,97.0903,-7.5643,-63.8111,686.0,1.4,184.7,3.96,341.1,6.0,7.32,6.57,-8.9352,0,26,2,3,0,0,0,0,0,0,31,32
3tfp,-47.6591,-118.2429,119.6422,-6.3919,-52.6517,668.2,1.1,163.6,5.24,379.4,4.0,7.54,6.47,-8.7992,-1,21,1,3,0,0,1,3,0,0,29,13
3tfu,-56.2678,266.9776,-260.7701,-6.8868,-56.9471,694.7,3.4,44.1,0.36,142.3,7.0,6.28,3.28,-4.4608,-2,16,3,7,0,1,0,0,0,0,27,18
3th9,-65.7686,-43.0707,64.5679,-7.8142,-52.0856,784.4,1.2,120.0,4.77,430.4,6.0,7.73,7.7,-10.472,0,25,2,5,1,0,1,0,0,0,34,33
3ts4,-44.7119,-454.2325,425.7749,-7.2958,-80.4653,856.6,2.0,118.3,1.6,320.8,11.0,7.11,8.72,-11.8592,-2,29,3,7,0,0,1,0,0,0,40,29
3tt4,-25.8425,-268.485,239.2161,-5.8742,-60.9856,682.7,2.3,91.6,1.55,310.3,7.0,6.66,8.28,-11.2608,-1,19,2,4,0,0,1,0,0,0,26,21
3ttm,-14.6198,-598.2808,551.5766,-2.958,-64.282,247.4,3.2,48.1,0.72,51.5,3.0,4.74,8.52,-11.5872,2,4,2,0,0,0,0,0,0,0,6,14
3tu7,-60.4986,-133.3662,133.1619,-7.0226,-67.7255,740.7,4.7,99.6,2.7,209.4,6.0,7.2,8.09,-11.0024,1,22,6,4,0,0,1,0,0,0,33,35
3tvc,-34.5763,-266.3227,199.631,-6.724,-107.992,809.2,2.3,146.2,3.62,331.4,7.0,7.63,7.74,-10.5264,-1,26,2,4,0,0,0,0,0,0,32,25
3tz0,-21.7472,-236.1614,224.6474,-3.5009,-36.7621,288.7,1.7,59.9,2.05,195.6,3.0,5.19,5.04,-6.8544,-1,6,0,2,0,0,0,1,0,0,9,10
3u10,-47.2353,-317.6181,281.501,-5.1292,-88.4816,641.2,6.2,0.0,0.0,0.0,1.0,6.4,5.44,-7.3984,-1,10,5,6,0,1,0,0,0,0,22,11
3u6h,-77.2988,-70.3718,93.0715,-9.3179,-63.917,929.9,2.0,168.1,4.27,277.0,5.0,8.33,9.0,-12.24,1,29,4,5,1,0,0,0,0,0,39,26
3u81,-41.2306,-164.0815,132.1372,-5.7562,-78.9311,672.7,7.4,9.7,0.0,27.9,7.0,6.19,4.44,-6.0384,0,14,6,5,0,0,1,0,0,0,26,20
3u8j,-36.49,-475.7096,467.9858,-3.7525,-47.9663,429.8,1.2,39.3,1.03,73.5,0.0,5.61,8.51,-11.5736,1,10,3,0,0,0,0,0,0,0,13,16
3u8l,-40.8274,-483.0364,478.4795,-5.0676,-50.4519,486.0,1.4,61.9,2.63,155.5,0.0,6.23,8.05,-10.948,1,16,3,0,0,0,0,0,0,0,19,20
3u92,-25.5061,-344.5564,307.5951,-4.2137,-66.6811,422.4,7.2,49.4,0.47,132.9,4.0,5.74,7.48,-10.1728,-1,10,1,4,0,0,0,0,0,0,15,14
3ubd,-52.9078,-37.2052,52.1905,-6.2131,-44.1356,705.5,2.0,115.6,3.68,229.0,6.0,7.05,5.54,-7.5344,0,25,0,12,0,0,0,0,0,0,37,24
3ucj,-15.7622,-147.4941,125.7888,-3.9722,-41.4397,313.0,1.4,24.7,0.52,115.3,1.0,5.01,6.0,-8.16,0,4,4,3,0,0,2,0,0,0,13,6
3udd,-65.8596,-21.331,35.3444,-6.9205,-58.7667,782.1,1.5,104.5,2.84,248.7,5.0,7.29,7.1,-9.656,0,20,5,3,0,0,1,0,0,0,29,19
3ug2,-49.576,-147.9698,162.976,-6.383,-40.9528,525.2,1.0,57.2,2.64,138.1,6.0,5.82,8.25,-11.22,1,22,4,3,1,0,0,1,0,0,31,25
3uil,-14.9751,-274.2222,270.5654,-2.9291,-21.561,174.5,0.4,32.9,3.39,185.5,10.0,4.13,6.0,-8.16,-1,12,0,2,0,0,0,0,0,0,14,23
3uj9,-24.2727,-78.7789,64.4444,-4.4432,-43.0504,332.6,5.7,0.0,0.0,0.0,2.0,5.04,4.63,-6.2968,-1,5,1,4,0,1,0,0,0,0,11,13
3ujc,-22.5789,-38.6884,37.72,-4.5714,-28.1187,326.3,5.8,0.0,0.0,0.0,2.0,5.03,4.59,-6.2424,-1,5,1,4,0,1,0,0,0,0,11,13
3ujd,-22.9506,-63.4509,51.4109,-4.6347,-39.6253,325.7,5.9,0.0,0.0,0.0,2.0,5.03,4.69,-6.3784,-1,5,1,4,0,1,0,0,0,0,11,13
3umq,-8.4793,-264.1554,262.2847,-1.6886,-12.0386,91.1,0.0,19.2,0.89,123.8,2.0,3.98,4.62,-6.2832,-1,4,0,2,0,0,0,0,0,0,6,7
3uod,-40.8666,-227.633,221.6772,-6.0409,-52.8633,599.3,3.1,70.8,2.99,148.5,0.0,6.88,7.31,-9.9416,-1,18,4,2,3,0,0,0,0,0,27,12
3usx,-17.1188,-329.1359,315.7332,-3.6299,-34.1514,227.3,0.1,60.2,4.47,246.0,12.0,4.45,5.02,-6.8272,-1,14,0,2,0,0,0,0,0,0,16,27
3uu1,-21.983,-127.198,131.7909,-2.8008,-20.1909,283.9,1.2,58.2,1.83,176.4,0.0,5.32,5.2,-7.072,-1,9,1,2,0,0,0,0,0,0,12,10
3uug,-11.9116,17.7535,-70.0454,-4.0266,-68.2301,416.2,8.9,0.0,0.0,0.0,1.0,5.71,4.51,-6.1336,-1,6,0,7,0,0,0,0,0,0,13,9
3uxd,-25.8243,-13.4818,14.6374,-3.0827,-27.7514,300.6,0.6,55.0,2.0,164.3,0.0,5.34,4.41,-5.9976,0,6,3,0,0,0,0,2,0,0,11,3
3uxk,-14.4867,-89.6848,75.674,-3.3523,-31.8498,287.5,2.3,72.7,1.69,136.1,0.0,5.38,4.93,-6.7048,0,7,1,2,0,0,0,0,0,0,10,7
3uxl,-23.9024,-132.6126,149.1606,-3.3893,-10.7437,272.9,3.1,64.0,1.35,133.9,0.0,5.32,5.57,-7.5752,1,6,2,2,0,0,0,0,0,0,10,5
